CC	peptides
1	METDB-00194-1-DN25321-c0-g1-i1.p1
1	METDB-00194-1-DN96784-c0-g1-i1.p1
1	METDB-00194-1-DN29099-c0-g1-i1.p1
1	METDB-00194-1-DN29099-c0-g2-i1.p1
1	METDB-00194-1-DN29609-c0-g2-i1.p1
1	METDB-00194-1-DN31945-c3-g1-i1.p1
1	METDB-00194-1-DN7382-c0-g2-i1.p1
1	METDB-00194-1-DN93711-c0-g1-i1.p1
1	METDB-00194-1-DN3704-c0-g1-i1.p1
1	METDB-00194-1-DN60173-c0-g2-i1.p1
1	METDB-00194-1-DN37548-c0-g1-i1.p1
1	METDB-00194-1-DN94749-c0-g1-i1.p1
1	METDB-00194-1-DN38709-c0-g1-i1.p1
1	METDB-00194-1-DN39072-c1-g1-i1.p1
1	METDB-00194-1-DN60474-c0-g1-i1.p1
1	METDB-00194-1-DN41041-c1-g2-i2.p1
1	METDB-00194-1-DN41041-c1-g2-i3.p1
1	METDB-00194-1-DN41041-c1-g2-i5.p2
1	METDB-00194-1-DN41041-c1-g2-i6.p1
1	METDB-00194-1-DN90937-c0-g1-i1.p2
1	METDB-00194-1-DN92137-c0-g1-i1.p2
1	METDB-00194-1-DN90937-c0-g2-i1.p2
1	METDB-00194-1-DN42095-c0-g1-i1.p1
1	METDB-00194-1-DN87987-c0-g1-i1.p1
1	METDB-00194-1-DN65160-c0-g1-i1.p1
1	METDB-00194-1-DN59692-c0-g1-i1.p1
1	METDB-00194-1-DN48357-c0-g1-i1.p1
1	METDB-00194-1-DN43477-c0-g1-i1.p1
1	METDB-00194-1-DN48281-c0-g1-i1.p1
1	METDB-00194-1-DN74725-c0-g1-i1.p1
1	METDB-00194-1-DN71938-c0-g1-i1.p1
1	METDB-00194-1-DN50230-c0-g1-i1.p1
1	METDB-00194-1-DN50306-c0-g1-i1.p1
1	METDB-00194-1-DN50326-c0-g1-i1.p1
1	METDB-00194-1-DN53803-c0-g1-i1.p1
1	METDB-00194-1-DN64911-c0-g1-i1.p1
1	METDB-00194-1-DN59573-c0-g1-i1.p1
1	METDB-00194-1-DN59760-c0-g1-i1.p1
1	METDB-00194-1-DN62625-c0-g1-i1.p1
1	METDB-00194-1-DN62753-c0-g1-i1.p1
1	METDB-00194-1-DN64665-c0-g1-i1.p1
1	METDB-00194-1-DN82893-c0-g1-i1.p1
1	METDB-00194-1-DN67444-c0-g1-i1.p1
1	METDB-00194-1-DN72802-c0-g1-i1.p1
1	METDB-00194-1-DN85805-c0-g1-i1.p1
1	METDB-00194-1-DN73959-c0-g1-i1.p1
1	METDB-00194-1-DN78186-c0-g1-i1.p1
1	METDB-00194-1-DN82451-c0-g1-i1.p1
1	METDB-00194-1-DN87025-c0-g1-i1.p1
1	METDB-00194-1-DN87913-c0-g1-i1.p1
1	METDB-00194-1-DN88869-c0-g1-i1.p1
1	METDB-00194-1-DN98215-c0-g1-i1.p1
1	METDB-00194-1-DN95865-c0-g1-i1.p1
1	METDB-00194-1-DN95970-c0-g1-i1.p1
1	METDB-00194-1-DN97248-c0-g1-i1.p1
1	METDB-00194-1-DN98818-c0-g1-i1.p1
2	METDB-00194-1-DN100462-c0-g1-i1.p1
2	METDB-00194-1-DN40024-c0-g1-i1.p1
2	METDB-00194-1-DN40024-c0-g1-i3.p1
2	METDB-00194-1-DN94492-c0-g1-i1.p1
2	METDB-00194-1-DN41656-c0-g1-i1.p2
2	METDB-00194-1-DN41656-c0-g1-i2.p2
2	METDB-00194-1-DN31987-c0-g2-i1.p1
2	METDB-00194-1-DN31012-c0-g1-i1.p1
2	METDB-00194-1-DN93829-c0-g1-i2.p2
2	METDB-00194-1-DN45741-c0-g1-i1.p1
2	METDB-00194-1-DN23514-c0-g2-i1.p1
2	METDB-00194-1-DN41427-c2-g1-i1.p1
2	METDB-00194-1-DN41427-c2-g1-i2.p1
2	METDB-00194-1-DN37691-c0-g2-i1.p1
2	METDB-00194-1-DN7091-c0-g1-i1.p1
2	METDB-00194-1-DN14289-c1-g2-i1.p1
2	METDB-00194-1-DN30784-c0-g1-i1.p1
2	METDB-00194-1-DN22797-c0-g2-i1.p1
2	METDB-00194-1-DN31505-c0-g1-i1.p1
2	METDB-00194-1-DN38903-c0-g1-i1.p1
2	METDB-00194-1-DN27757-c0-g1-i1.p1
2	METDB-00194-1-DN31505-c0-g2-i1.p1
2	METDB-00194-1-DN40225-c0-g1-i2.p1
2	METDB-00194-1-DN31138-c0-g1-i2.p1
2	METDB-00194-1-DN100680-c0-g1-i1.p1
2	METDB-00194-1-DN41153-c1-g1-i1.p1
2	METDB-00194-1-DN47299-c0-g1-i1.p1
2	METDB-00194-1-DN27665-c0-g1-i1.p1
2	METDB-00194-1-DN39249-c0-g2-i2.p1
2	METDB-00194-1-DN39249-c0-g2-i1.p1
2	METDB-00194-1-DN39029-c0-g1-i1.p1
2	METDB-00194-1-DN14590-c0-g2-i1.p1
2	METDB-00194-1-DN63913-c0-g1-i1.p1
2	METDB-00194-1-DN32391-c0-g2-i1.p1
2	METDB-00194-1-DN101847-c0-g1-i1.p1
2	METDB-00194-1-DN87497-c0-g1-i1.p1
2	METDB-00194-1-DN75387-c0-g1-i1.p1
2	METDB-00194-1-DN33259-c0-g1-i1.p1
2	METDB-00194-1-DN22101-c0-g1-i1.p1
2	METDB-00194-1-DN32843-c0-g1-i1.p1
2	METDB-00194-1-DN30366-c0-g1-i1.p1
2	METDB-00194-1-DN8252-c0-g1-i1.p1
2	METDB-00194-1-DN8252-c0-g2-i1.p1
2	METDB-00194-1-DN80467-c0-g1-i1.p1
2	METDB-00194-1-DN12830-c0-g1-i1.p1
2	METDB-00194-1-DN102760-c0-g1-i1.p1
2	METDB-00194-1-DN27665-c1-g1-i1.p1
2	METDB-00194-1-DN39547-c0-g2-i1.p1
2	METDB-00194-1-DN41132-c0-g1-i1.p1
2	METDB-00194-1-DN56462-c0-g1-i1.p1
2	METDB-00194-1-DN88805-c0-g1-i1.p1
2	METDB-00194-1-DN43497-c0-g1-i1.p1
2	METDB-00194-1-DN33431-c0-g1-i1.p1
2	METDB-00194-1-DN98946-c0-g1-i1.p1
2	METDB-00194-1-DN19273-c1-g1-i1.p1
2	METDB-00194-1-DN45385-c0-g1-i1.p1
2	METDB-00194-1-DN38903-c0-g1-i2.p1
2	METDB-00194-1-DN38229-c0-g1-i1.p1
2	METDB-00194-1-DN10469-c0-g1-i1.p1
2	METDB-00194-1-DN27210-c2-g1-i1.p1
2	METDB-00194-1-DN24799-c0-g1-i1.p1
2	METDB-00194-1-DN32843-c0-g1-i2.p1
2	METDB-00194-1-DN2332-c0-g1-i1.p1
2	METDB-00194-1-DN2332-c0-g2-i1.p1
2	METDB-00194-1-DN33259-c1-g1-i1.p1
2	METDB-00194-1-DN99064-c0-g1-i1.p1
2	METDB-00194-1-DN76847-c0-g2-i1.p1
2	METDB-00194-1-DN31795-c1-g1-i1.p1
2	METDB-00194-1-DN11127-c0-g1-i1.p1
2	METDB-00194-1-DN28812-c0-g1-i1.p1
2	METDB-00194-1-DN27210-c0-g1-i1.p1
2	METDB-00194-1-DN94182-c0-g1-i1.p1
2	METDB-00194-1-DN93145-c0-g2-i1.p1
2	METDB-00194-1-DN41855-c3-g1-i4.p1
2	METDB-00194-1-DN12017-c0-g1-i1.p1
2	METDB-00194-1-DN54993-c0-g1-i1.p1
2	METDB-00194-1-DN26781-c0-g1-i1.p1
2	METDB-00194-1-DN25664-c0-g2-i1.p1
2	METDB-00194-1-DN63442-c0-g1-i1.p1
2	METDB-00194-1-DN12720-c0-g1-i1.p1
2	METDB-00194-1-DN21103-c0-g1-i1.p1
2	METDB-00194-1-DN67543-c0-g2-i1.p1
2	METDB-00194-1-DN67543-c0-g1-i1.p1
2	METDB-00194-1-DN91398-c0-g1-i1.p1
2	METDB-00194-1-DN6860-c0-g2-i1.p1
2	METDB-00194-1-DN40398-c0-g1-i1.p1
2	METDB-00194-1-DN19226-c0-g1-i1.p1
2	METDB-00194-1-DN40498-c0-g1-i1.p1
2	METDB-00194-1-DN93469-c0-g1-i1.p1
2	METDB-00194-1-DN35939-c1-g2-i1.p1
2	METDB-00194-1-DN96947-c0-g1-i1.p1
2	METDB-00194-1-DN13364-c0-g1-i1.p2
2	METDB-00194-1-DN7338-c1-g2-i1.p1
2	METDB-00194-1-DN7338-c1-g1-i1.p1
2	METDB-00194-1-DN76551-c0-g1-i1.p1
2	METDB-00194-1-DN41153-c0-g1-i4.p1
2	METDB-00194-1-DN41153-c0-g1-i2.p1
2	METDB-00194-1-DN41153-c0-g1-i5.p1
2	METDB-00194-1-DN14056-c0-g1-i1.p1
2	METDB-00194-1-DN29711-c0-g1-i1.p1
2	METDB-00194-1-DN37477-c0-g1-i2.p1
2	METDB-00194-1-DN37477-c0-g1-i1.p2
2	METDB-00194-1-DN92018-c0-g1-i1.p1
2	METDB-00194-1-DN67581-c0-g1-i1.p1
2	METDB-00194-1-DN32698-c0-g1-i1.p1
2	METDB-00194-1-DN14289-c0-g1-i1.p1
2	METDB-00194-1-DN15010-c0-g1-i1.p1
2	METDB-00194-1-DN35939-c0-g1-i2.p1
2	METDB-00194-1-DN35939-c0-g1-i1.p1
2	METDB-00194-1-DN23872-c0-g1-i1.p1
2	METDB-00194-1-DN41855-c3-g1-i1.p1
2	METDB-00194-1-DN27195-c0-g1-i1.p1
2	METDB-00194-1-DN35939-c2-g1-i1.p1
2	METDB-00194-1-DN15511-c0-g1-i1.p1
2	METDB-00194-1-DN64377-c0-g1-i1.p1
2	METDB-00194-1-DN15873-c0-g1-i1.p1
2	METDB-00194-1-DN30366-c0-g1-i2.p1
2	METDB-00194-1-DN15511-c1-g1-i1.p1
2	METDB-00194-1-DN32698-c1-g2-i1.p1
2	METDB-00194-1-DN61429-c0-g1-i1.p1
2	METDB-00194-1-DN46723-c0-g1-i1.p1
2	METDB-00194-1-DN91519-c0-g1-i1.p1
2	METDB-00194-1-DN26105-c1-g1-i1.p1
2	METDB-00194-1-DN15888-c0-g1-i1.p1
2	METDB-00194-1-DN56747-c0-g1-i1.p1
2	METDB-00194-1-DN41153-c0-g1-i1.p1
2	METDB-00194-1-DN41153-c0-g1-i3.p1
2	METDB-00194-1-DN98913-c0-g1-i1.p3
2	METDB-00194-1-DN16553-c0-g1-i1.p2
2	METDB-00194-1-DN9344-c0-g1-i1.p1
2	METDB-00194-1-DN17570-c0-g1-i1.p1
2	METDB-00194-1-DN36732-c0-g1-i1.p1
2	METDB-00194-1-DN41855-c3-g1-i3.p1
2	METDB-00194-1-DN98565-c0-g1-i1.p1
2	METDB-00194-1-DN20118-c0-g1-i1.p2
2	METDB-00194-1-DN80478-c0-g1-i1.p1
2	METDB-00194-1-DN38229-c1-g1-i1.p1
2	METDB-00194-1-DN31795-c0-g1-i1.p1
2	METDB-00194-1-DN31795-c0-g2-i1.p1
2	METDB-00194-1-DN23514-c0-g1-i1.p1
2	METDB-00194-1-DN26244-c0-g1-i1.p1
2	METDB-00194-1-DN81307-c0-g1-i1.p1
2	METDB-00194-1-DN26244-c2-g1-i1.p1
2	METDB-00194-1-DN52436-c0-g1-i1.p1
2	METDB-00194-1-DN27210-c3-g1-i1.p1
2	METDB-00194-1-DN43540-c0-g1-i1.p1
2	METDB-00194-1-DN27951-c0-g1-i1.p1
2	METDB-00194-1-DN48173-c0-g1-i1.p1
2	METDB-00194-1-DN31795-c0-g3-i1.p1
2	METDB-00194-1-DN30784-c2-g1-i1.p1
2	METDB-00194-1-DN34817-c0-g1-i1.p3
2	METDB-00194-1-DN32698-c0-g2-i1.p2
2	METDB-00194-1-DN51963-c0-g2-i1.p2
2	METDB-00194-1-DN67931-c0-g1-i1.p3
2	METDB-00194-1-DN40413-c0-g1-i1.p1
2	METDB-00194-1-DN41427-c1-g2-i1.p1
2	METDB-00194-1-DN7338-c0-g1-i1.p1
2	METDB-00194-1-DN44762-c0-g1-i1.p1
2	METDB-00194-1-DN46484-c0-g1-i1.p2
2	METDB-00194-1-DN57967-c0-g1-i1.p1
2	METDB-00194-1-DN52706-c0-g1-i1.p1
2	METDB-00194-1-DN88371-c0-g1-i1.p1
2	METDB-00194-1-DN56690-c0-g1-i1.p1
2	METDB-00194-1-DN56900-c0-g1-i1.p1
2	METDB-00194-1-DN57033-c0-g1-i1.p1
2	METDB-00194-1-DN67651-c0-g1-i1.p1
2	METDB-00194-1-DN99596-c0-g1-i1.p1
2	METDB-00194-1-DN69171-c0-g1-i1.p1
2	METDB-00194-1-DN69669-c0-g1-i1.p1
2	METDB-00194-1-DN80086-c0-g1-i1.p1
2	METDB-00194-1-DN70115-c0-g1-i1.p3
2	METDB-00194-1-DN80982-c0-g1-i1.p1
2	METDB-00194-1-DN81614-c0-g1-i1.p1
2	METDB-00194-1-DN94698-c0-g1-i1.p2
3	METDB-00194-1-DN100394-c0-g1-i1.p1
3	METDB-00194-1-DN39360-c3-g4-i1.p1
3	METDB-00194-1-DN39360-c1-g2-i2.p1
3	METDB-00194-1-DN92994-c0-g1-i1.p1
3	METDB-00194-1-DN22915-c0-g1-i1.p1
3	METDB-00194-1-DN22915-c0-g2-i1.p1
3	METDB-00194-1-DN39360-c2-g1-i3.p1
3	METDB-00194-1-DN39360-c2-g1-i2.p1
3	METDB-00194-1-DN39360-c2-g1-i1.p1
3	METDB-00194-1-DN39360-c2-g2-i1.p1
3	METDB-00194-1-DN45301-c0-g1-i1.p1
3	METDB-00194-1-DN95418-c0-g1-i1.p1
3	METDB-00194-1-DN39360-c5-g1-i1.p1
3	METDB-00194-1-DN53280-c0-g1-i1.p1
3	METDB-00194-1-DN59522-c0-g1-i1.p1
3	METDB-00194-1-DN2049-c0-g1-i1.p1
3	METDB-00194-1-DN82519-c0-g1-i1.p1
3	METDB-00194-1-DN34549-c4-g1-i1.p1
3	METDB-00194-1-DN17850-c0-g1-i1.p1
3	METDB-00194-1-DN37922-c0-g1-i1.p1
3	METDB-00194-1-DN19977-c0-g1-i1.p1
3	METDB-00194-1-DN62800-c0-g1-i1.p1
3	METDB-00194-1-DN50398-c0-g1-i1.p1
3	METDB-00194-1-DN59988-c0-g1-i1.p1
3	METDB-00194-1-DN96269-c0-g1-i1.p1
3	METDB-00194-1-DN2939-c0-g2-i1.p1
3	METDB-00194-1-DN10361-c0-g1-i1.p1
3	METDB-00194-1-DN10361-c0-g2-i1.p1
3	METDB-00194-1-DN383-c0-g1-i1.p1
3	METDB-00194-1-DN85256-c0-g1-i1.p1
3	METDB-00194-1-DN23814-c0-g1-i1.p1
3	METDB-00194-1-DN11491-c0-g2-i1.p1
3	METDB-00194-1-DN11491-c0-g1-i1.p1
3	METDB-00194-1-DN48270-c0-g1-i1.p1
3	METDB-00194-1-DN6637-c0-g1-i1.p1
3	METDB-00194-1-DN37642-c0-g3-i1.p1
3	METDB-00194-1-DN37642-c0-g2-i1.p1
3	METDB-00194-1-DN37642-c0-g2-i2.p1
3	METDB-00194-1-DN29236-c0-g1-i1.p1
3	METDB-00194-1-DN29236-c0-g2-i1.p1
3	METDB-00194-1-DN702-c0-g1-i1.p1
3	METDB-00194-1-DN702-c0-g2-i1.p1
3	METDB-00194-1-DN41319-c0-g1-i3.p1
3	METDB-00194-1-DN41319-c0-g1-i2.p1
3	METDB-00194-1-DN10613-c0-g1-i1.p1
3	METDB-00194-1-DN10613-c0-g2-i1.p1
3	METDB-00194-1-DN71285-c0-g1-i1.p1
3	METDB-00194-1-DN31396-c1-g2-i1.p1
3	METDB-00194-1-DN31396-c1-g1-i1.p1
3	METDB-00194-1-DN27910-c0-g1-i1.p1
3	METDB-00194-1-DN74402-c0-g1-i1.p1
3	METDB-00194-1-DN30729-c1-g1-i1.p1
3	METDB-00194-1-DN48478-c0-g1-i1.p1
3	METDB-00194-1-DN30729-c1-g2-i1.p1
3	METDB-00194-1-DN6930-c1-g1-i1.p1
3	METDB-00194-1-DN25234-c0-g3-i1.p1
3	METDB-00194-1-DN10768-c0-g1-i1.p1
3	METDB-00194-1-DN60364-c0-g1-i1.p1
3	METDB-00194-1-DN18489-c0-g2-i1.p1
3	METDB-00194-1-DN18489-c0-g1-i1.p1
3	METDB-00194-1-DN2939-c0-g1-i1.p1
3	METDB-00194-1-DN37922-c0-g2-i1.p1
3	METDB-00194-1-DN31304-c0-g1-i1.p1
3	METDB-00194-1-DN31304-c0-g2-i1.p1
3	METDB-00194-1-DN27964-c0-g1-i1.p1
3	METDB-00194-1-DN27964-c0-g2-i1.p1
3	METDB-00194-1-DN28229-c1-g1-i1.p1
3	METDB-00194-1-DN33125-c0-g2-i1.p1
3	METDB-00194-1-DN25290-c0-g1-i1.p1
3	METDB-00194-1-DN25290-c0-g2-i1.p1
3	METDB-00194-1-DN42155-c0-g1-i1.p1
3	METDB-00194-1-DN30464-c0-g1-i1.p1
3	METDB-00194-1-DN75051-c0-g1-i1.p1
3	METDB-00194-1-DN31954-c0-g1-i1.p1
3	METDB-00194-1-DN1280-c0-g1-i1.p1
3	METDB-00194-1-DN22031-c0-g1-i1.p1
3	METDB-00194-1-DN22031-c0-g2-i1.p1
3	METDB-00194-1-DN48381-c0-g1-i1.p1
3	METDB-00194-1-DN51730-c0-g1-i1.p1
3	METDB-00194-1-DN12852-c0-g1-i1.p1
3	METDB-00194-1-DN93571-c0-g1-i1.p1
3	METDB-00194-1-DN7877-c0-g2-i1.p1
3	METDB-00194-1-DN7877-c0-g1-i1.p1
3	METDB-00194-1-DN59870-c0-g1-i1.p1
3	METDB-00194-1-DN6808-c0-g1-i1.p1
3	METDB-00194-1-DN82780-c0-g1-i1.p1
3	METDB-00194-1-DN13821-c0-g1-i1.p1
3	METDB-00194-1-DN20611-c0-g1-i1.p1
3	METDB-00194-1-DN3804-c0-g1-i1.p1
3	METDB-00194-1-DN22204-c0-g2-i1.p1
3	METDB-00194-1-DN22204-c0-g1-i1.p1
3	METDB-00194-1-DN96825-c0-g1-i1.p1
3	METDB-00194-1-DN83548-c0-g1-i1.p1
3	METDB-00194-1-DN20700-c0-g1-i1.p1
3	METDB-00194-1-DN86826-c0-g1-i1.p1
3	METDB-00194-1-DN64259-c0-g1-i1.p1
3	METDB-00194-1-DN20700-c0-g2-i1.p2
3	METDB-00194-1-DN25234-c0-g2-i1.p1
3	METDB-00194-1-DN17848-c0-g1-i1.p1
3	METDB-00194-1-DN22496-c0-g1-i1.p1
3	METDB-00194-1-DN22496-c0-g2-i1.p1
3	METDB-00194-1-DN80189-c0-g1-i1.p1
3	METDB-00194-1-DN84360-c0-g1-i1.p2
3	METDB-00194-1-DN31396-c2-g1-i1.p2
3	METDB-00194-1-DN60000-c0-g1-i1.p1
3	METDB-00194-1-DN59756-c0-g1-i1.p1
3	METDB-00194-1-DN21044-c0-g1-i1.p1
3	METDB-00194-1-DN21044-c0-g2-i1.p1
3	METDB-00194-1-DN72018-c0-g1-i1.p1
3	METDB-00194-1-DN21532-c0-g1-i1.p1
3	METDB-00194-1-DN41187-c0-g1-i3.p1
3	METDB-00194-1-DN41187-c0-g1-i1.p1
3	METDB-00194-1-DN41187-c0-g1-i4.p1
3	METDB-00194-1-DN41187-c0-g1-i2.p1
3	METDB-00194-1-DN35654-c0-g4-i1.p1
3	METDB-00194-1-DN31939-c0-g1-i1.p1
3	METDB-00194-1-DN66002-c0-g1-i1.p1
3	METDB-00194-1-DN85895-c0-g1-i1.p1
3	METDB-00194-1-DN22559-c0-g1-i1.p1
3	METDB-00194-1-DN35654-c0-g2-i1.p1
3	METDB-00194-1-DN35654-c0-g3-i1.p1
3	METDB-00194-1-DN80161-c0-g1-i1.p1
3	METDB-00194-1-DN48478-c0-g2-i1.p1
3	METDB-00194-1-DN25192-c0-g2-i1.p2
3	METDB-00194-1-DN39360-c3-g1-i1.p1
3	METDB-00194-1-DN39360-c3-g2-i1.p1
3	METDB-00194-1-DN39360-c3-g3-i1.p1
3	METDB-00194-1-DN25192-c0-g1-i1.p1
3	METDB-00194-1-DN28603-c0-g2-i1.p1
3	METDB-00194-1-DN28603-c0-g3-i1.p1
3	METDB-00194-1-DN25234-c0-g1-i1.p1
3	METDB-00194-1-DN6808-c1-g1-i1.p1
3	METDB-00194-1-DN28229-c0-g1-i1.p1
3	METDB-00194-1-DN28229-c0-g2-i1.p1
3	METDB-00194-1-DN28603-c0-g1-i1.p1
3	METDB-00194-1-DN8880-c0-g1-i1.p1
3	METDB-00194-1-DN8880-c0-g2-i1.p1
3	METDB-00194-1-DN30729-c0-g1-i1.p1
3	METDB-00194-1-DN64006-c0-g1-i1.p1
3	METDB-00194-1-DN41319-c0-g1-i1.p1
3	METDB-00194-1-DN32107-c0-g1-i1.p1
3	METDB-00194-1-DN32107-c0-g2-i1.p1
3	METDB-00194-1-DN35681-c1-g1-i1.p1
3	METDB-00194-1-DN35681-c1-g2-i1.p1
3	METDB-00194-1-DN35681-c5-g1-i1.p1
3	METDB-00194-1-DN36940-c0-g2-i1.p1
3	METDB-00194-1-DN36940-c0-g1-i1.p1
3	METDB-00194-1-DN35681-c4-g1-i1.p2
3	METDB-00194-1-DN36940-c1-g1-i1.p2
3	METDB-00194-1-DN39360-c1-g2-i1.p1
3	METDB-00194-1-DN39360-c1-g2-i3.p1
3	METDB-00194-1-DN44458-c0-g1-i1.p1
3	METDB-00194-1-DN51536-c0-g1-i1.p1
3	METDB-00194-1-DN72476-c0-g1-i1.p1
3	METDB-00194-1-DN4750-c0-g1-i1.p2
3	METDB-00194-1-DN4750-c0-g2-i1.p1
3	METDB-00194-1-DN65292-c0-g1-i1.p1
3	METDB-00194-1-DN49263-c0-g1-i1.p1
3	METDB-00194-1-DN71101-c0-g1-i1.p1
3	METDB-00194-1-DN71103-c0-g1-i1.p1
3	METDB-00194-1-DN78472-c0-g1-i1.p1
3	METDB-00194-1-DN89075-c0-g1-i1.p1
3	METDB-00194-1-DN96536-c0-g1-i1.p2
4	METDB-00194-1-DN14692-c1-g1-i1.p1
4	METDB-00194-1-DN41301-c1-g1-i5.p1
4	METDB-00194-1-DN41301-c1-g1-i2.p1
4	METDB-00194-1-DN41301-c1-g1-i8.p1
4	METDB-00194-1-DN41301-c1-g1-i3.p1
4	METDB-00194-1-DN41758-c0-g1-i4.p1
4	METDB-00194-1-DN41895-c1-g2-i2.p1
4	METDB-00194-1-DN41895-c1-g2-i1.p1
4	METDB-00194-1-DN41758-c0-g1-i5.p1
4	METDB-00194-1-DN41883-c1-g1-i5.p1
4	METDB-00194-1-DN41771-c3-g9-i1.p1
4	METDB-00194-1-DN41846-c2-g1-i3.p1
4	METDB-00194-1-DN41771-c3-g9-i6.p1
4	METDB-00194-1-DN41862-c7-g7-i8.p1
4	METDB-00194-1-DN41846-c2-g1-i2.p1
4	METDB-00194-1-DN41846-c2-g1-i1.p1
4	METDB-00194-1-DN41771-c3-g1-i3.p1
4	METDB-00194-1-DN41771-c3-g9-i2.p1
4	METDB-00194-1-DN30161-c0-g1-i1.p1
4	METDB-00194-1-DN41883-c1-g1-i6.p1
4	METDB-00194-1-DN36271-c0-g1-i1.p1
4	METDB-00194-1-DN41771-c3-g9-i5.p1
4	METDB-00194-1-DN38851-c0-g1-i2.p1
4	METDB-00194-1-DN38851-c0-g1-i1.p1
4	METDB-00194-1-DN41758-c0-g1-i2.p1
4	METDB-00194-1-DN41758-c0-g1-i8.p1
4	METDB-00194-1-DN41758-c0-g1-i6.p1
4	METDB-00194-1-DN22604-c0-g1-i1.p1
4	METDB-00194-1-DN41771-c3-g8-i1.p1
4	METDB-00194-1-DN41771-c3-g9-i7.p1
4	METDB-00194-1-DN41771-c3-g2-i3.p1
4	METDB-00194-1-DN41771-c3-g2-i1.p1
4	METDB-00194-1-DN41771-c3-g3-i1.p1
4	METDB-00194-1-DN41892-c3-g3-i2.p1
4	METDB-00194-1-DN41892-c3-g3-i1.p1
4	METDB-00194-1-DN41892-c3-g3-i3.p1
4	METDB-00194-1-DN41846-c2-g2-i4.p1
4	METDB-00194-1-DN41846-c2-g2-i5.p1
4	METDB-00194-1-DN41846-c2-g2-i2.p1
4	METDB-00194-1-DN41758-c0-g1-i1.p1
4	METDB-00194-1-DN41758-c0-g1-i9.p1
4	METDB-00194-1-DN29578-c0-g1-i1.p1
4	METDB-00194-1-DN41771-c3-g1-i1.p1
4	METDB-00194-1-DN41771-c3-g11-i1.p1
4	METDB-00194-1-DN41019-c1-g3-i5.p1
4	METDB-00194-1-DN41019-c1-g3-i4.p1
4	METDB-00194-1-DN41019-c1-g3-i8.p1
4	METDB-00194-1-DN41019-c1-g3-i3.p1
4	METDB-00194-1-DN41019-c1-g3-i6.p1
4	METDB-00194-1-DN41019-c1-g3-i2.p1
4	METDB-00194-1-DN41019-c1-g3-i1.p1
4	METDB-00194-1-DN41019-c1-g3-i9.p1
4	METDB-00194-1-DN38851-c2-g1-i4.p1
4	METDB-00194-1-DN41149-c0-g2-i2.p1
4	METDB-00194-1-DN41149-c0-g2-i5.p1
4	METDB-00194-1-DN41149-c0-g2-i4.p1
4	METDB-00194-1-DN41149-c0-g2-i6.p1
4	METDB-00194-1-DN41758-c0-g1-i7.p1
4	METDB-00194-1-DN40072-c3-g1-i5.p2
4	METDB-00194-1-DN41883-c1-g1-i3.p1
4	METDB-00194-1-DN41883-c1-g1-i4.p1
4	METDB-00194-1-DN41149-c0-g2-i8.p1
4	METDB-00194-1-DN41883-c1-g1-i1.p1
4	METDB-00194-1-DN41758-c0-g1-i3.p1
4	METDB-00194-1-DN31614-c0-g1-i1.p1
4	METDB-00194-1-DN41895-c2-g1-i5.p1
4	METDB-00194-1-DN41895-c2-g1-i6.p1
4	METDB-00194-1-DN41895-c2-g4-i1.p1
4	METDB-00194-1-DN38499-c0-g5-i3.p1
4	METDB-00194-1-DN41846-c2-g2-i1.p1
4	METDB-00194-1-DN32566-c0-g1-i1.p1
4	METDB-00194-1-DN38851-c2-g2-i2.p1
4	METDB-00194-1-DN38851-c2-g2-i4.p1
4	METDB-00194-1-DN38851-c2-g1-i8.p1
4	METDB-00194-1-DN38851-c2-g2-i1.p1
4	METDB-00194-1-DN38851-c2-g1-i5.p1
4	METDB-00194-1-DN38851-c2-g1-i3.p1
4	METDB-00194-1-DN33148-c0-g1-i1.p1
4	METDB-00194-1-DN41149-c0-g2-i3.p1
4	METDB-00194-1-DN41406-c1-g1-i3.p1
4	METDB-00194-1-DN33701-c0-g1-i1.p2
4	METDB-00194-1-DN41771-c3-g2-i5.p2
4	METDB-00194-1-DN34681-c0-g1-i1.p1
4	METDB-00194-1-DN34681-c0-g2-i1.p1
4	METDB-00194-1-DN34681-c0-g2-i2.p1
4	METDB-00194-1-DN34681-c0-g3-i1.p1
4	METDB-00194-1-DN41650-c4-g1-i9.p1
4	METDB-00194-1-DN41650-c4-g1-i6.p1
4	METDB-00194-1-DN41650-c4-g1-i4.p1
4	METDB-00194-1-DN41846-c2-g2-i3.p1
4	METDB-00194-1-DN41846-c2-g4-i1.p1
4	METDB-00194-1-DN41892-c2-g2-i2.p1
4	METDB-00194-1-DN41892-c2-g2-i1.p1
4	METDB-00194-1-DN41895-c2-g1-i1.p1
4	METDB-00194-1-DN41895-c2-g1-i2.p1
4	METDB-00194-1-DN35083-c0-g2-i2.p1
4	METDB-00194-1-DN35083-c0-g2-i3.p1
4	METDB-00194-1-DN35083-c0-g4-i1.p1
4	METDB-00194-1-DN36271-c0-g4-i1.p2
4	METDB-00194-1-DN35083-c0-g3-i2.p1
4	METDB-00194-1-DN41892-c3-g2-i1.p2
4	METDB-00194-1-DN41862-c7-g7-i7.p1
4	METDB-00194-1-DN41862-c7-g7-i3.p1
4	METDB-00194-1-DN41406-c1-g2-i2.p1
4	METDB-00194-1-DN41406-c1-g2-i3.p1
4	METDB-00194-1-DN37411-c0-g1-i2.p1
